Паста|Лапша «Соба с говядиной»|84.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Паста|Лапша «Соба с курицей»|82.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Паста|Рис «По-тайски с яйцом»|43.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Бургер|Бургер с курицей|110.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Бургер|Бургер с говядиной|131.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Бургер|Бургер со свининой|129.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Бургер|Бургер «Нежность»|161.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Бургер|Бургер «12/7»|140.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Бургер|Дабл-чизбургер со свининой|166.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Бургер|Дабл-чизбургер с говядиной|169.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Бургер|Дабл-чизбургер с курицей|164.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Четыре сыра»|80.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Чиз с курицей»|76.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Эбимаки»|125.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Фьюжин»|148.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Тамагояки»|65.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Сакура»|199.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Окинава»|132.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Чеддер»|117.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Канада»|169.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Буррито|65.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Филадельфия с угрем»|153.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Филадельфия с копченым лососем»|169.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Филадельфия с лососем»|118.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Филадельфия премиум»|123.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Филадельфия 12/7»|151.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Зеленый дракон»|141.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Золотой дракон»|150.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Красный дракон»|158.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Калифорния с тунцом в икре»|104.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Калифорния с угрем в кунжуте»|103.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Калифорния с лососем в кунжуте»|78.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Калифорния с лососем в икре»|95.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Калифорния с тунцом в кунжуте»|85.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Калифорния с угрем в икре»|121.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Маки с авокадо»|54.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
Суши|Ролл «Маки с лососем»|57.0|SushiPizza 12/7|https://eda.ua/restorany/sushipizza-127|улица Михаила Ломоносова, 36А
